DO_Piece;DR_Montant;DR_Regle;DR_ModeReg
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AMR250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AMR250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MFR250001;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MAV250000;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AMR250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
MAV250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;3
MFR250001;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MAV250000;0.0;0;1
MAV250000;0.0;0;1
AMR250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500023;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;3
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;1
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MFR250001;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
AMR250000;0.0;0;1
AMR250000;0.0;0;1
AM2500022;0.0;0;1
AM2500021;0.0;0;1
AM2500022;0.0;0;1
AMR250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AMR250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
MAV250000;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500022;0.0;0;1
AM2500023;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
MAV250000;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
AM2500022;0.0;0;1
AMR250000;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
AM2500023;0.0;0;1
MAV250000;0.0;0;1
MAV250000;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
AM2500023;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MFR250001;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;3
MFR250001;0.0;0;1
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MFR250001;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MFR250001;0.0;0;2
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
MF0000003;0.0;0;2
MFR250001;0.0;0;3
MF0000003;0.0;0;2
MF0000003;0.0;0;1
MF0000003;0.0;0;1
MF0000003;0.0;0;3
MF0000003;0.0;0;1
